timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1737477896130,131,-67-0,302,Found,Thread Group 1-9,text,true,,420,817,7,7,https://betamg.ghtcorptest.com/(S(byjrclzz31h2swfb25prkbe1))/DefaultPages/DefaultHome.aspx,131,0,0
1737477896261,137,-67-1,200,OK,Thread Group 1-9,text,true,,1619,817,7,7,https://betamg.ghtcorptest.com/(S(qrxaosrairce2onobjum0dnb))/DefaultPages/DefaultHome.aspx,137,0,0
1737477896380,138,-139,200,OK,Thread Group 1-6,text,true,,2947,716,7,7,https://betamg.ghtcorptest.com/Images/Menu/Shipping.svg,138,0,0
1737477896380,143,-124,200,OK,Thread Group 1-8,text,true,,1795,715,7,7,https://betamg.ghtcorptest.com/Images/Menu/Flowers.svg,143,0,0
1737477896399,174,-114,200,OK,Thread Group 1-9,text,true,,1748,718,7,7,https://betamg.ghtcorptest.com/Images/Menu/HelpCenter.svg,174,0,0
1737477896397,187,-130,200,OK,Thread Group 1-7,text,true,,2682,719,7,7,https://betamg.ghtcorptest.com/Images/Menu/Propagation.svg,187,0,0
1737477896395,190,-32,200,OK,Thread Group 1-4,text,true,,21405,736,7,7,https://betamg.ghtcorptest.com/(S(byjrclzz31h2swfb25prkbe1))/Fonts/Titillium/Titillium-Bold.woff2,182,0,0
1737477896268,318,-8,200,OK,Thread Group 1-5,text,true,,4870,1482,7,7,https://betamg.ghtcorptest.com/(S(e2zr3obuqil2xudffdnjcyiz))/Default_new.aspx,130,0,0
1737477896268,130,-8-0,302,Found,Thread Group 1-5,text,true,,394,741,7,7,https://betamg.ghtcorptest.com/(S(byjrclzz31h2swfb25prkbe1))/Default_new.aspx,130,0,0
1737477896398,188,-8-1,200,OK,Thread Group 1-5,text,true,,4476,741,7,7,https://betamg.ghtcorptest.com/(S(e2zr3obuqil2xudffdnjcyiz))/Default_new.aspx,187,0,0
1737477896524,146,-123,200,OK,Thread Group 1-8,text,true,,1590,723,7,7,https://betamg.ghtcorptest.com/Images/Menu/ExportableOffer.svg,146,0,0
1737477896519,157,-137,200,OK,Thread Group 1-6,text,true,,23425,746,7,7,https://betamg.ghtcorptest.com/(S(byjrclzz31h2swfb25prkbe1))/Fonts/Titillium/Titillium-RegularUpright.woff2,141,0,0
1737477896573,119,-115,200,OK,Thread Group 1-9,text,true,,1397,716,7,7,https://betamg.ghtcorptest.com/Images/Menu/Security.svg,119,0,0
1737477896586,131,-33,200,OK,Thread Group 1-4,text,true,,22545,740,7,7,https://betamg.ghtcorptest.com/(S(byjrclzz31h2swfb25prkbe1))/Fonts/Titillium/Titillium-Semibold.woff2,125,0,0
1737477894905,1806,,200,"Number of samples in transaction : 11, number of failing samples : 0",Thread Group 1-4,,true,,94619,9628,7,7,null,1501,6,0
1737477896585,136,-132,200,OK,Thread Group 1-7,text,true,,1904,719,6,6,https://betamg.ghtcorptest.com/Images/Menu/PostHarvest.svg,136,0,0
1737477896398,324,-66,200,OK,Thread Group 1-10,text,true,,3494,1600,6,6,https://betamg.ghtcorptest.com/(S(0djqtemnxn11zbo2k5vmradv))/Header2.aspx,185,0,0
1737477896398,185,-66-0,302,Found,Thread Group 1-10,text,true,,386,800,6,6,https://betamg.ghtcorptest.com/(S(byjrclzz31h2swfb25prkbe1))/Header2.aspx,185,0,0
1737477896584,138,-66-1,200,OK,Thread Group 1-10,text,true,,3108,800,6,6,https://betamg.ghtcorptest.com/(S(0djqtemnxn11zbo2k5vmradv))/Header2.aspx,138,0,0
1737477896586,138,-23,200,OK,Thread Group 1-5,text,true,,6361,723,6,6,https://betamg.ghtcorptest.com/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZKEbM4CcK6YN3Y2s8CE2ULgcbSVqC31bHjEP2L8DSSlh_QTlUQ2&t=638562564440000000,136,0,0
1737477896671,142,-125,200,OK,Thread Group 1-8,text,true,,2047,720,6,6,https://betamg.ghtcorptest.com/Images/Menu/Procurements.svg,142,0,0
1737477896676,137,-142,200,OK,Thread Group 1-6,text,true,,2519,715,6,6,https://betamg.ghtcorptest.com/Images/Menu/Reports.svg,137,0,0
1737477896692,122,-118,200,OK,Thread Group 1-9,text,true,,2190,710,6,6,https://betamg.ghtcorptest.com/Images/Menu/HR.svg,122,0,0
1737477896722,131,-131,200,OK,Thread Group 1-7,text,true,,2140,718,6,6,https://betamg.ghtcorptest.com/Images/Menu/Production.svg,130,0,0
1737477896724,129,-24,200,OK,Thread Group 1-5,text,true,,1331,723,6,6,https://betamg.ghtcorptest.com/WebResource.axd?d=JoBkLzP19aTuxbWOhHobYuyzGPf4rnk4f6YwXlmKuiSf5lZ1EMgz7TQqHJ6d30qXGFXUZg2&t=638562564440000000,129,0,0
1737477896813,129,-126,200,OK,Thread Group 1-8,text,true,,2767,717,6,6,https://betamg.ghtcorptest.com/Images/Menu/Hardgoods.svg,128,0,0
1737477896814,144,-116,200,OK,Thread Group 1-9,text,true,,1750,716,6,6,https://betamg.ghtcorptest.com/Images/Menu/Settings.svg,144,0,0
1737477896813,145,-143,200,OK,Thread Group 1-6,text,true,,1799,717,6,6,https://betamg.ghtcorptest.com/Images/Menu/Dashboard.svg,145,0,0
1737477891523,5414,,200,"Number of samples in transaction : 30, number of failing samples : 0",Thread Group 1-6,,true,,91535,28405,6,6,null,4554,21,313
1737477896853,117,-133,200,OK,Thread Group 1-7,text,true,,1369,711,6,6,https://betamg.ghtcorptest.com/Images/Menu/SEM.svg,117,0,0
1737477896853,118,-26,200,OK,Thread Group 1-5,text,true,,2092,760,6,6,https://betamg.ghtcorptest.com/(S(byjrclzz31h2swfb25prkbe1))/Images/NewLoginImages/password.svg,118,0,0
1737477896942,120,-127,200,OK,Thread Group 1-8,text,true,,2355,713,6,6,https://betamg.ghtcorptest.com/Images/Menu/Sales.svg,120,0,0
1737477896959,130,-117,200,OK,Thread Group 1-9,text,true,,1670,715,6,6,https://betamg.ghtcorptest.com/Images/Menu/General.svg,130,0,0
1737477896971,123,-138,200,OK,Thread Group 1-7,text,true,,2003,717,6,6,https://betamg.ghtcorptest.com/Images/Menu/Inventory.svg,123,0,0
1737477896971,123,-28,200,OK,Thread Group 1-5,text,true,,3129,757,6,6,https://betamg.ghtcorptest.com/(S(byjrclzz31h2swfb25prkbe1))/Images/NewLoginImages/byght.svg,123,0,0
1737477896723,389,-68,200,OK,Thread Group 1-10,text,true,,3471,2477,6,6,https://betamg.ghtcorptest.com/(S(oq4pzlqob2akiots0wffffcw))/UnhandledEventLogException.aspx?aspxerrorpath=/General/MenuHtml5.aspx,129,0,0
1737477896723,129,-68-0,302,Found,Thread Group 1-10,text,true,,406,810,6,6,https://betamg.ghtcorptest.com/(S(byjrclzz31h2swfb25prkbe1))/General/MenuHtml5.aspx,129,0,0
1737477896853,129,-68-1,302,Found,Thread Group 1-10,text,true,,553,810,6,6,https://betamg.ghtcorptest.com/(S(oq4pzlqob2akiots0wffffcw))/General/MenuHtml5.aspx,129,0,0
1737477896982,130,-68-2,200,OK,Thread Group 1-10,text,true,,2512,857,6,6,https://betamg.ghtcorptest.com/(S(oq4pzlqob2akiots0wffffcw))/UnhandledEventLogException.aspx?aspxerrorpath=/General/MenuHtml5.aspx,130,0,0
1737477897063,116,-128,200,OK,Thread Group 1-8,text,true,,1859,728,6,6,https://betamg.ghtcorptest.com/Images/Menu/AuthorizationCentral.svg,116,0,0
1737477897089,124,-121,200,OK,Thread Group 1-9,text,true,,1645,717,6,6,https://betamg.ghtcorptest.com/Images/Menu/Customers.svg,124,0,0
1737477897094,124,-141,200,OK,Thread Group 1-7,text,true,,1654,716,6,6,https://betamg.ghtcorptest.com/Images/Menu/Products.svg,124,0,0
1737477897095,123,-27,200,OK,Thread Group 1-5,text,true,,2896,758,6,6,https://betamg.ghtcorptest.com/(S(byjrclzz31h2swfb25prkbe1))/Images/NewLoginImages/person.svg,123,0,0
1737477896959,293,-7,200,OK,Thread Group 1-6,text,true,,4876,1436,6,6,https://betamg.ghtcorptest.com/(S(1uplb02lfodsvrdbkzurhkxe))/Default_new.aspx,135,0,0
1737477896959,135,-7-0,302,Found,Thread Group 1-6,text,true,,394,695,6,6,https://betamg.ghtcorptest.com/,135,0,0
1737477897095,157,-7-1,200,OK,Thread Group 1-6,text,true,,4482,741,6,6,https://betamg.ghtcorptest.com/(S(1uplb02lfodsvrdbkzurhkxe))/Default_new.aspx,157,0,0
1737477897180,147,-129,200,OK,Thread Group 1-8,text,true,,1979,711,6,6,https://betamg.ghtcorptest.com/Images/Menu/INV.svg,147,0,0
1737477897218,121,-140,200,OK,Thread Group 1-7,text,true,,2310,718,6,6,https://betamg.ghtcorptest.com/Images/Menu/Accounting.svg,121,0,0
1737477897214,125,-122,200,OK,Thread Group 1-9,text,true,,1850,716,6,6,https://betamg.ghtcorptest.com/Images/Menu/Provider.svg,125,0,0
1737477897219,121,-31,200,OK,Thread Group 1-5,text,true,,2562,774,6,6,https://betamg.ghtcorptest.com/(S(byjrclzz31h2swfb25prkbe1))/Images/NewLoginImages/logo_WF_vertical_Login.svg,121,0,0
1737477897112,301,-67,200,OK,Thread Group 1-10,text,true,,2042,1634,6,6,https://betamg.ghtcorptest.com/(S(td5ambodj04dbj5433xkpfe3))/DefaultPages/DefaultHome.aspx,133,0,0
1737477897112,133,-67-0,302,Found,Thread Group 1-10,text,true,,420,817,6,6,https://betamg.ghtcorptest.com/(S(byjrclzz31h2swfb25prkbe1))/DefaultPages/DefaultHome.aspx,133,0,0
1737477897245,168,-67-1,200,OK,Thread Group 1-10,text,true,,1622,817,6,6,https://betamg.ghtcorptest.com/(S(td5ambodj04dbj5433xkpfe3))/DefaultPages/DefaultHome.aspx,168,0,0
1737477897328,121,-130,200,OK,Thread Group 1-8,text,true,,2682,719,6,6,https://betamg.ghtcorptest.com/Images/Menu/Propagation.svg,121,0,0
1737477897340,141,-124,200,OK,Thread Group 1-9,text,true,,1795,715,6,6,https://betamg.ghtcorptest.com/Images/Menu/Flowers.svg,141,0,0
1737477897339,156,-139,200,OK,Thread Group 1-7,text,true,,2947,716,6,6,https://betamg.ghtcorptest.com/Images/Menu/Shipping.svg,156,0,0
1737477897340,155,-29,200,OK,Thread Group 1-5,text,true,,22569,739,6,6,https://betamg.ghtcorptest.com/(S(byjrclzz31h2swfb25prkbe1))/Fonts/Titillium/Titillium-Regular.woff2,141,0,0
1737477897414,121,-114,200,OK,Thread Group 1-10,text,true,,1748,718,6,6,https://betamg.ghtcorptest.com/Images/Menu/HelpCenter.svg,121,0,0
1737477897253,300,-8,200,OK,Thread Group 1-6,text,true,,4865,1482,6,6,https://betamg.ghtcorptest.com/(S(vixxy31h5rqnd3fxv5pryekl))/Default_new.aspx,154,0,0
1737477897253,154,-8-0,302,Found,Thread Group 1-6,text,true,,394,741,6,6,https://betamg.ghtcorptest.com/(S(byjrclzz31h2swfb25prkbe1))/Default_new.aspx,154,0,0
1737477897407,146,-8-1,200,OK,Thread Group 1-6,text,true,,4471,741,6,6,https://betamg.ghtcorptest.com/(S(vixxy31h5rqnd3fxv5pryekl))/Default_new.aspx,129,0,0
1737477897449,129,-132,200,OK,Thread Group 1-8,text,true,,1904,719,6,6,https://betamg.ghtcorptest.com/Images/Menu/PostHarvest.svg,129,0,0
1737477897482,137,-123,200,OK,Thread Group 1-9,text,true,,1590,723,6,6,https://betamg.ghtcorptest.com/Images/Menu/ExportableOffer.svg,137,0,0
1737477897496,128,-32,200,OK,Thread Group 1-5,text,true,,21405,736,6,6,https://betamg.ghtcorptest.com/(S(byjrclzz31h2swfb25prkbe1))/Fonts/Titillium/Titillium-Bold.woff2,124,0,0
1737477897496,134,-137,200,OK,Thread Group 1-7,text,true,,23425,746,6,6,https://betamg.ghtcorptest.com/(S(byjrclzz31h2swfb25prkbe1))/Fonts/Titillium/Titillium-RegularUpright.woff2,129,0,0
1737477897536,156,-115,200,OK,Thread Group 1-10,text,true,,1397,716,6,6,https://betamg.ghtcorptest.com/Images/Menu/Security.svg,156,0,0
1737477897554,151,-23,200,OK,Thread Group 1-6,text,true,,6361,723,6,6,https://betamg.ghtcorptest.com/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZKEbM4CcK6YN3Y2s8CE2ULgcbSVqC31bHjEP2L8DSSlh_QTlUQ2&t=638562564440000000,150,0,0
1737477897578,153,-131,200,OK,Thread Group 1-8,text,true,,2140,718,6,6,https://betamg.ghtcorptest.com/Images/Menu/Production.svg,153,0,0
1737477897619,145,-125,200,OK,Thread Group 1-9,text,true,,2047,720,6,6,https://betamg.ghtcorptest.com/Images/Menu/Procurements.svg,145,0,0
1737477897631,138,-142,200,OK,Thread Group 1-7,text,true,,2519,715,6,6,https://betamg.ghtcorptest.com/Images/Menu/Reports.svg,138,0,0
1737477897625,156,-33,200,OK,Thread Group 1-5,text,true,,22545,740,6,6,https://betamg.ghtcorptest.com/(S(byjrclzz31h2swfb25prkbe1))/Fonts/Titillium/Titillium-Semibold.woff2,145,0,0
1737477895960,1816,,200,"Number of samples in transaction : 11, number of failing samples : 0",Thread Group 1-5,,true,,94623,9628,6,6,null,1456,5,0
1737477897693,119,-118,200,OK,Thread Group 1-10,text,true,,2190,710,5,5,https://betamg.ghtcorptest.com/Images/Menu/HR.svg,119,0,0
1737477897706,139,-24,200,OK,Thread Group 1-6,text,true,,1331,723,5,5,https://betamg.ghtcorptest.com/WebResource.axd?d=JoBkLzP19aTuxbWOhHobYuyzGPf4rnk4f6YwXlmKuiSf5lZ1EMgz7TQqHJ6d30qXGFXUZg2&t=638562564440000000,139,0,0
1737477897731,135,-133,200,OK,Thread Group 1-8,text,true,,1369,711,5,5,https://betamg.ghtcorptest.com/Images/Menu/SEM.svg,135,0,0
1737477897770,129,-143,200,OK,Thread Group 1-7,text,true,,1799,717,5,5,https://betamg.ghtcorptest.com/Images/Menu/Dashboard.svg,129,0,0
1737477892519,5361,,200,"Number of samples in transaction : 30, number of failing samples : 0",Thread Group 1-7,,true,,91546,28405,5,5,null,4454,19,322
1737477897764,135,-126,200,OK,Thread Group 1-9,text,true,,2767,717,5,5,https://betamg.ghtcorptest.com/Images/Menu/Hardgoods.svg,135,0,0
1737477897813,166,-116,200,OK,Thread Group 1-10,text,true,,1750,716,5,5,https://betamg.ghtcorptest.com/Images/Menu/Settings.svg,166,0,0
1737477897846,134,-26,200,OK,Thread Group 1-6,text,true,,2092,760,5,5,https://betamg.ghtcorptest.com/(S(byjrclzz31h2swfb25prkbe1))/Images/NewLoginImages/password.svg,134,0,0
1737477897867,130,-138,200,OK,Thread Group 1-8,text,true,,2003,717,5,5,https://betamg.ghtcorptest.com/Images/Menu/Inventory.svg,130,0,0
1737477897900,127,-127,200,OK,Thread Group 1-9,text,true,,2355,713,5,5,https://betamg.ghtcorptest.com/Images/Menu/Sales.svg,127,0,0
1737477897980,132,-28,200,OK,Thread Group 1-6,text,true,,3129,757,5,5,https://betamg.ghtcorptest.com/(S(byjrclzz31h2swfb25prkbe1))/Images/NewLoginImages/byght.svg,132,0,0
1737477897980,132,-117,200,OK,Thread Group 1-10,text,true,,1670,715,5,5,https://betamg.ghtcorptest.com/Images/Menu/General.svg,132,0,0
1737477897997,130,-141,200,OK,Thread Group 1-8,text,true,,1654,716,5,5,https://betamg.ghtcorptest.com/Images/Menu/Products.svg,130,0,0
1737477898027,118,-128,200,OK,Thread Group 1-9,text,true,,1859,728,5,5,https://betamg.ghtcorptest.com/Images/Menu/AuthorizationCentral.svg,118,0,0
1737477897899,276,-7,200,OK,Thread Group 1-7,text,true,,4872,1436,5,5,https://betamg.ghtcorptest.com/(S(acfswwtaffipnsze3nfmhlhi))/Default_new.aspx,127,0,0
1737477897899,127,-7-0,302,Found,Thread Group 1-7,text,true,,394,695,5,5,https://betamg.ghtcorptest.com/,127,0,0
1737477898027,148,-7-1,200,OK,Thread Group 1-7,text,true,,4478,741,5,5,https://betamg.ghtcorptest.com/(S(acfswwtaffipnsze3nfmhlhi))/Default_new.aspx,148,0,0
1737477898112,142,-27,200,OK,Thread Group 1-6,text,true,,2896,758,5,5,https://betamg.ghtcorptest.com/(S(byjrclzz31h2swfb25prkbe1))/Images/NewLoginImages/person.svg,142,0,0
1737477898112,147,-121,200,OK,Thread Group 1-10,text,true,,1645,717,5,5,https://betamg.ghtcorptest.com/Images/Menu/Customers.svg,147,0,0
1737477898128,137,-140,200,OK,Thread Group 1-8,text,true,,2310,718,5,5,https://betamg.ghtcorptest.com/Images/Menu/Accounting.svg,137,0,0
1737477898145,122,-129,200,OK,Thread Group 1-9,text,true,,1979,711,5,5,https://betamg.ghtcorptest.com/Images/Menu/INV.svg,122,0,0
1737477898255,121,-31,200,OK,Thread Group 1-6,text,true,,2562,774,5,5,https://betamg.ghtcorptest.com/(S(byjrclzz31h2swfb25prkbe1))/Images/NewLoginImages/logo_WF_vertical_Login.svg,121,0,0
1737477898266,150,-139,200,OK,Thread Group 1-8,text,true,,2947,716,5,5,https://betamg.ghtcorptest.com/Images/Menu/Shipping.svg,150,0,0
1737477898260,156,-122,200,OK,Thread Group 1-10,text,true,,1850,716,5,5,https://betamg.ghtcorptest.com/Images/Menu/Provider.svg,156,0,0
1737477898268,150,-130,200,OK,Thread Group 1-9,text,true,,2682,719,5,5,https://betamg.ghtcorptest.com/Images/Menu/Propagation.svg,150,0,0
1737477898176,278,-8,200,OK,Thread Group 1-7,text,true,,4861,1482,5,5,https://betamg.ghtcorptest.com/(S(gyb24hl1txouuhm0rcn053lm))/Default_new.aspx,120,0,0
1737477898176,120,-8-0,302,Found,Thread Group 1-7,text,true,,394,741,5,5,https://betamg.ghtcorptest.com/(S(byjrclzz31h2swfb25prkbe1))/Default_new.aspx,120,0,0
1737477898297,157,-8-1,200,OK,Thread Group 1-7,text,true,,4467,741,5,5,https://betamg.ghtcorptest.com/(S(gyb24hl1txouuhm0rcn053lm))/Default_new.aspx,157,0,0
1737477898376,169,-29,200,OK,Thread Group 1-6,text,true,,22569,739,5,5,https://betamg.ghtcorptest.com/(S(byjrclzz31h2swfb25prkbe1))/Fonts/Titillium/Titillium-Regular.woff2,138,0,0
1737477898416,152,-137,200,OK,Thread Group 1-8,text,true,,23425,746,5,5,https://betamg.ghtcorptest.com/(S(byjrclzz31h2swfb25prkbe1))/Fonts/Titillium/Titillium-RegularUpright.woff2,135,0,0
1737477898416,153,-124,200,OK,Thread Group 1-10,text,true,,1795,715,5,5,https://betamg.ghtcorptest.com/Images/Menu/Flowers.svg,153,0,0
1737477898418,151,-132,200,OK,Thread Group 1-9,text,true,,1904,719,5,5,https://betamg.ghtcorptest.com/Images/Menu/PostHarvest.svg,151,0,0
1737477898455,138,-23,200,OK,Thread Group 1-7,text,true,,6361,723,5,5,https://betamg.ghtcorptest.com/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZKEbM4CcK6YN3Y2s8CE2ULgcbSVqC31bHjEP2L8DSSlh_QTlUQ2&t=638562564440000000,138,0,0
1737477898545,127,-32,200,OK,Thread Group 1-6,text,true,,21405,736,5,5,https://betamg.ghtcorptest.com/(S(byjrclzz31h2swfb25prkbe1))/Fonts/Titillium/Titillium-Bold.woff2,121,0,0
1737477898568,129,-142,200,OK,Thread Group 1-8,text,true,,2519,715,5,5,https://betamg.ghtcorptest.com/Images/Menu/Reports.svg,129,0,0
1737477898569,128,-123,200,OK,Thread Group 1-10,text,true,,1590,723,5,5,https://betamg.ghtcorptest.com/Images/Menu/ExportableOffer.svg,128,0,0
1737477898569,129,-131,200,OK,Thread Group 1-9,text,true,,2140,718,5,5,https://betamg.ghtcorptest.com/Images/Menu/Production.svg,128,0,0
1737477898594,120,-24,200,OK,Thread Group 1-7,text,true,,1331,723,5,5,https://betamg.ghtcorptest.com/WebResource.axd?d=JoBkLzP19aTuxbWOhHobYuyzGPf4rnk4f6YwXlmKuiSf5lZ1EMgz7TQqHJ6d30qXGFXUZg2&t=638562564440000000,120,0,0
1737477898672,117,-33,200,OK,Thread Group 1-6,text,true,,22545,740,5,5,https://betamg.ghtcorptest.com/(S(byjrclzz31h2swfb25prkbe1))/Fonts/Titillium/Titillium-Semibold.woff2,111,0,0
1737477896958,1825,,200,"Number of samples in transaction : 11, number of failing samples : 0",Thread Group 1-6,,true,,94631,9628,5,5,null,1477,6,0
1737477898698,136,-133,200,OK,Thread Group 1-9,text,true,,1369,711,4,4,https://betamg.ghtcorptest.com/Images/Menu/SEM.svg,136,0,0
1737477898697,143,-143,200,OK,Thread Group 1-8,text,true,,1799,717,4,4,https://betamg.ghtcorptest.com/Images/Menu/Dashboard.svg,143,0,0
1737477893520,5303,,200,"Number of samples in transaction : 30, number of failing samples : 0",Thread Group 1-8,,true,,91527,28405,4,4,null,4353,17,272
1737477898698,142,-125,200,OK,Thread Group 1-10,text,true,,2047,720,4,4,https://betamg.ghtcorptest.com/Images/Menu/Procurements.svg,142,0,0
1737477898714,126,-26,200,OK,Thread Group 1-7,text,true,,2092,760,4,4,https://betamg.ghtcorptest.com/(S(byjrclzz31h2swfb25prkbe1))/Images/NewLoginImages/password.svg,126,0,0
1737477898840,138,-126,200,OK,Thread Group 1-10,text,true,,2767,717,4,4,https://betamg.ghtcorptest.com/Images/Menu/Hardgoods.svg,138,0,0
1737477898835,143,-138,200,OK,Thread Group 1-9,text,true,,2003,717,4,4,https://betamg.ghtcorptest.com/Images/Menu/Inventory.svg,143,0,0
1737477898841,138,-28,200,OK,Thread Group 1-7,text,true,,3129,757,4,4,https://betamg.ghtcorptest.com/(S(byjrclzz31h2swfb25prkbe1))/Images/NewLoginImages/byght.svg,138,0,0
1737477898979,160,-141,200,OK,Thread Group 1-9,text,true,,1654,716,4,4,https://betamg.ghtcorptest.com/Images/Menu/Products.svg,160,0,0
1737477898979,165,-127,200,OK,Thread Group 1-10,text,true,,2355,713,4,4,https://betamg.ghtcorptest.com/Images/Menu/Sales.svg,165,0,0
1737477898979,165,-27,200,OK,Thread Group 1-7,text,true,,2896,758,4,4,https://betamg.ghtcorptest.com/(S(byjrclzz31h2swfb25prkbe1))/Images/NewLoginImages/person.svg,165,0,0
1737477898840,306,-7,200,OK,Thread Group 1-8,text,true,,4871,1436,4,4,https://betamg.ghtcorptest.com/(S(cjmk32ohpcwsmjese3zjltnq))/Default_new.aspx,139,0,0
1737477898840,139,-7-0,302,Found,Thread Group 1-8,text,true,,394,695,4,4,https://betamg.ghtcorptest.com/,139,0,0
1737477898979,167,-7-1,200,OK,Thread Group 1-8,text,true,,4477,741,4,4,https://betamg.ghtcorptest.com/(S(cjmk32ohpcwsmjese3zjltnq))/Default_new.aspx,166,0,0
1737477899145,128,-128,200,OK,Thread Group 1-10,text,true,,1859,728,4,4,https://betamg.ghtcorptest.com/Images/Menu/AuthorizationCentral.svg,128,0,0
1737477899140,133,-140,200,OK,Thread Group 1-9,text,true,,2310,718,4,4,https://betamg.ghtcorptest.com/Images/Menu/Accounting.svg,133,0,0
1737477899145,129,-31,200,OK,Thread Group 1-7,text,true,,2562,774,4,4,https://betamg.ghtcorptest.com/(S(byjrclzz31h2swfb25prkbe1))/Images/NewLoginImages/logo_WF_vertical_Login.svg,129,0,0
1737477899274,125,-139,200,OK,Thread Group 1-9,text,true,,2947,716,4,4,https://betamg.ghtcorptest.com/Images/Menu/Shipping.svg,125,0,0
1737477899274,131,-129,200,OK,Thread Group 1-10,text,true,,1979,711,4,4,https://betamg.ghtcorptest.com/Images/Menu/INV.svg,131,0,0
1737477899274,148,-29,200,OK,Thread Group 1-7,text,true,,22569,739,4,4,https://betamg.ghtcorptest.com/(S(byjrclzz31h2swfb25prkbe1))/Fonts/Titillium/Titillium-Regular.woff2,131,0,0
1737477899146,278,-8,200,OK,Thread Group 1-8,text,true,,4851,1482,4,4,https://betamg.ghtcorptest.com/(S(go1t513wmvkoefwwaqochm2a))/Default_new.aspx,138,0,0
1737477899146,138,-8-0,302,Found,Thread Group 1-8,text,true,,394,741,4,4,https://betamg.ghtcorptest.com/(S(byjrclzz31h2swfb25prkbe1))/Default_new.aspx,138,0,0
1737477899285,139,-8-1,200,OK,Thread Group 1-8,text,true,,4457,741,4,4,https://betamg.ghtcorptest.com/(S(go1t513wmvkoefwwaqochm2a))/Default_new.aspx,138,0,0
1737477899399,134,-137,200,OK,Thread Group 1-9,text,true,,23425,746,4,4,https://betamg.ghtcorptest.com/(S(byjrclzz31h2swfb25prkbe1))/Fonts/Titillium/Titillium-RegularUpright.woff2,126,0,0
1737477899406,128,-130,200,OK,Thread Group 1-10,text,true,,2682,719,4,4,https://betamg.ghtcorptest.com/Images/Menu/Propagation.svg,128,0,0
1737477899424,127,-23,200,OK,Thread Group 1-8,text,true,,6361,723,4,4,https://betamg.ghtcorptest.com/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZKEbM4CcK6YN3Y2s8CE2ULgcbSVqC31bHjEP2L8DSSlh_QTlUQ2&t=638562564440000000,126,0,0
1737477899423,134,-32,200,OK,Thread Group 1-7,text,true,,21405,736,4,4,https://betamg.ghtcorptest.com/(S(byjrclzz31h2swfb25prkbe1))/Fonts/Titillium/Titillium-Bold.woff2,128,0,0
1737477899534,146,-132,200,OK,Thread Group 1-10,text,true,,1904,719,4,4,https://betamg.ghtcorptest.com/Images/Menu/PostHarvest.svg,146,0,0
1737477899551,131,-24,200,OK,Thread Group 1-8,text,true,,1331,723,4,4,https://betamg.ghtcorptest.com/WebResource.axd?d=JoBkLzP19aTuxbWOhHobYuyzGPf4rnk4f6YwXlmKuiSf5lZ1EMgz7TQqHJ6d30qXGFXUZg2&t=638562564440000000,131,0,0
1737477899534,148,-142,200,OK,Thread Group 1-9,text,true,,2519,715,4,4,https://betamg.ghtcorptest.com/Images/Menu/Reports.svg,148,0,0
1737477899557,137,-33,200,OK,Thread Group 1-7,text,true,,22545,740,4,4,https://betamg.ghtcorptest.com/(S(byjrclzz31h2swfb25prkbe1))/Fonts/Titillium/Titillium-Semibold.woff2,129,0,0
1737477897899,1789,,200,"Number of samples in transaction : 11, number of failing samples : 0",Thread Group 1-7,,true,,94623,9628,4,4,null,1451,6,0
1737477899681,139,-131,200,OK,Thread Group 1-10,text,true,,2140,718,3,3,https://betamg.ghtcorptest.com/Images/Menu/Production.svg,139,0,0
1737477899682,138,-143,200,OK,Thread Group 1-9,text,true,,1799,717,3,3,https://betamg.ghtcorptest.com/Images/Menu/Dashboard.svg,138,0,0
1737477894519,5287,,200,"Number of samples in transaction : 30, number of failing samples : 0",Thread Group 1-9,,true,,91545,28405,3,3,null,4375,14,295
1737477899682,143,-26,200,OK,Thread Group 1-8,text,true,,2092,760,3,3,https://betamg.ghtcorptest.com/(S(byjrclzz31h2swfb25prkbe1))/Images/NewLoginImages/password.svg,143,0,0
1737477899825,145,-28,200,OK,Thread Group 1-8,text,true,,3129,757,3,3,https://betamg.ghtcorptest.com/(S(byjrclzz31h2swfb25prkbe1))/Images/NewLoginImages/byght.svg,145,0,0
1737477899820,151,-133,200,OK,Thread Group 1-10,text,true,,1369,711,3,3,https://betamg.ghtcorptest.com/Images/Menu/SEM.svg,151,0,0
1737477899971,127,-27,200,OK,Thread Group 1-8,text,true,,2896,758,3,3,https://betamg.ghtcorptest.com/(S(byjrclzz31h2swfb25prkbe1))/Images/NewLoginImages/person.svg,127,0,0
1737477899971,127,-138,200,OK,Thread Group 1-10,text,true,,2003,717,3,3,https://betamg.ghtcorptest.com/Images/Menu/Inventory.svg,127,0,0
1737477899820,316,-7,200,OK,Thread Group 1-9,text,true,,4863,1436,3,3,https://betamg.ghtcorptest.com/(S(rcsjpynenoxd4ioig4wmx4mx))/Default_new.aspx,171,0,0
1737477899820,171,-7-0,302,Found,Thread Group 1-9,text,true,,394,695,3,3,https://betamg.ghtcorptest.com/,171,0,0
